"Query","HGNC_ID","Source"
"FAAH","FAAH","mygene"
"FABP1","FABP1","mygene"
"FABP2","FABP2","mygene"
"FABP3","FABP3","mygene"
"FABP4","FABP4","mygene"
"FABP5","FABP5","mygene"
"FABP5","FABP5P1","mygene"
"FADS1","FADS1","mygene"
"FADS1","LOC128635608","mygene"
"FAP","GLMN","mygene"
"FAP","CEL","mygene"
"FAP","FAP","mygene"
"FARS2","FARS2-AS1","mygene"
"FARS2","FARS2","mygene"
"FASN","FASN","mygene"
"FBP1","FBP1","mygene"
"FCER2","FCER2","mygene"
"FDFT1","FDFT1","mygene"
"FEN1","FEN1","mygene"
"FFAR1","FFAR1","mygene"
"FFAR2","FFAR2","mygene"
"FFAR4","FFAR4","mygene"
"FGF1","LOC109113859","mygene"
"FGF1","LOC109113860","mygene"
"FGF1","LOC109113862","mygene"
"FGF1","FIBP","mygene"
"FGF1","FGF1","mygene"
"FGF2","LOC109113863","mygene"
"FGF2","FGF13","mygene"
"FGF2","FGF2","mygene"
"FGFR1","FGFR1","mygene"
"FGFR1","FGFR1OP2","mygene"
"FGFR1","LOC100419932","mygene"
"FGFR1","LOC100335030","mygene"
"FGFR1","FGFR1OP2P1","mygene"
"FGFR1","FGFR1OP2P1","mygene"
"FGFR3","FGFR3","mygene"
"FGR","FGR","mygene"
"FKBP1A","FKBP1A","mygene"
"FKBP1A","FKBP1A-SDCBP2","mygene"
"FKBP4","FKBP4","mygene"
"FKBP4","LOC128966616","mygene"
"FKBP5","FKBP5","mygene"
"FLT1","FLT1","mygene"
"FLT1","FLT1P1","mygene"
"FLT3","FLT3","mygene"
"FLT3","FIZ1","mygene"
"FLT4","FLT4","mygene"
"FNTA","FNTA","mygene"
"FNTB","CHURC1-FNTB","mygene"
"FNTB","FNTB","mygene"
"FOLH1","FOLH1","mygene"
"FOLR1","FOLR1-AS1","mygene"
"FOLR1","FOLR1","mygene"
"FOLR2","FOLR2","mygene"
"FOS","FOS","mygene"
"FOS","FOS-AS1","mygene"
"FOS","FOS-AS1","mygene"
"FOS","USF2","mygene"
"FOS","FOSL2","mygene"
"FOS","FOSL1","mygene"
"JUN","JUN","mygene"
"JUN","JUN-DT","mygene"
"JUN","JDP2","mygene"
"JUN","LOC101929775","mygene"
"JUN","LOC124905344","mygene"
"FPGS","FPGS","mygene"
"FPR1","FPR1","mygene"
"FPR2","FPR2","mygene"
"FRK","FRK","mygene"
"FTO","FTO","mygene"
"FTO","FTO-IT1","mygene"
"FTO","FTOP1","mygene"
"FTO","FTOP1","mygene"
"FUCA1","FUCA1","mygene"
"FURIN","FURIN","mygene"
"FUT4","FUT4","mygene"
"FUT7","FUT7","mygene"
"FYN","FYN","mygene"
"FYN","EFS","mygene"
"FYN","FYB2","mygene"
"FYN","FYB1","mygene"
"FYN","FRK","mygene"
"G6PD","LOC107181288","mygene"
"G6PD","G6PD","mygene"
"G6PD","LOC108281126","mygene"
"GAA","GAA","mygene"
"GAA","TRF-GAA1-1","mygene"
"GAA","TRF-GAA5-1","mygene"
"GAA","TRF-GAA3-1","mygene"
"GAA","TRF-GAA1-5","mygene"
"GAA","TRF-GAA1-2","mygene"
"GAA","TRF-GAA6-1","mygene"
"GAA","TRF-GAA4-1","mygene"
"GAA","TRF-GAA1-6","mygene"
"GAA","TRF-GAA2-1","mygene"
"GABBR1","GABBR1","mygene"
"GABBR2","GABBR2","mygene"
"GABBR1","GABBR1","mygene"
"GABRA1","GABRA1","mygene"
"GABRB2","GABRB2","mygene"
"GABRG2","GABRG2","mygene"
"GABRA2","GABRA2-AS1","mygene"
"GABRA2","GABRA2","mygene"
"GABRB2","GABRB2","mygene"
"GABRG2","GABRG2","mygene"
"GABRA2","GABRA2-AS1","mygene"
"GABRA2","GABRA2","mygene"
"GABRB3","GABRB3","mygene"
"GABRG2","GABRG2","mygene"
"GABRA3","GABRA3-AS1","mygene"
"GABRA3","GABRA3","mygene"
"GABRB2","GABRB2","mygene"
"GABRG2","GABRG2","mygene"
"GABRA5","GABRA5","mygene"
"GABRB3","GABRB3","mygene"
"GABRA3","GABRA3-AS1","mygene"
"GABRA3","GABRA3","mygene"
"GABRG2","GABRG2","mygene"
"GABRB3","GABRB3","mygene"
"GABRG2","GABRG2","mygene"
"GABRA1","GABRA1","mygene"
"GABRB3","GABRB3","mygene"
"GABRG2","GABRG2","mygene"
"GABRA5","GABRA5","mygene"
"GABRG2","GABRG2","mygene"
"GABRB3","GABRB3","mygene"
"GABRA6","GABRA6-AS1","mygene"
"GABRA6","GABRA6","mygene"
"GABRR1","GABRR1","mygene"
"GAK","GAK-AS1","mygene"
"GAK","GAK","mygene"
"GAPDH","GAPDH-DT","mygene"
"GAPDH","GAPDH-DT","mygene"
"GAPDH","GAPDH-AS1","mygene"
"GAPDH","GAPDH","mygene"
"GAPDH","GAPDHP77","mygene"
"GART","GART","mygene"
"GBA","LOC106627981","mygene"
"GBA","GBA1","mygene"
"GBA2","GBA2","mygene"
"GCG","LOC108175345","mygene"
"GCG","GCG","mygene"
"GCGR","GCGR","mygene"
"GCK","MAP4K2","mygene"
"GCK","GCK","mygene"
"GCLC","GCLC-AS1","mygene"
"GCLC","GCLC","mygene"
"GDA","PAEP","mygene"
"GDA","SLC25A16","mygene"
"GDA","GDA","mygene"
"GFPT1","GFPT1","mygene"
"GHRL","GHRL","mygene"
"GHSR","GHSR","mygene"
"GIPR","GIPR","mygene"
"GLI1","GLI1","mygene"
"GLI2","GLI2","mygene"
"GLO1","GLO1","mygene"
"GLRA1","GLRA1","mygene"
"GLRA2","GLRA2","mygene"
"GLUL","GLUL","mygene"
"GNPAT","GNPAT","mygene"
"GNRHR","GNRHR","mygene"
"GPBAR1","GPBAR1","mygene"
"GPER1","GPER1","mygene"
"GPR119","GPR119","mygene"
"GPR174","GPR174","mygene"
"GPR18","GPR18","mygene"
"GPR34","GPR34","mygene"
"GPR35","GPR35","mygene"
"GPR55","GPR55-AS1","mygene"
"GPR55","GPR55-AS1","mygene"
"GPR55","GPR55","mygene"
"GPR55","GCSIR","mygene"
"GPR84","GPR84-AS1","mygene"
"GPR84","GPR84-AS1","mygene"
"GPR84","GPR84","mygene"
"GRB2","GRB2","mygene"
"GRB2","GRAP","mygene"
"GRB2","GRAP2","mygene"
"GRB2","GAPT","mygene"
"GRB2","GAB2","mygene"
"GRB2","GAB3","mygene"
"GRB2","GRAPL","mygene"
"GRB2","GAB1","mygene"
"GRB2","GAREM2","mygene"
"GRB2","GAB4","mygene"
"GRIA1","GRIA1","mygene"
"GRIA2","GRIA2","mygene"
"GRIA4","GRIA4","mygene"
"GRIK1","GRIK1-AS1","mygene"
"GRIK1","GRIK1-AS2","mygene"
"GRIK1","GRIK1-AS1","mygene"
"GRIK1","GRIK1-AS3","mygene"
"GRIK1","GRIK1","mygene"
"GRIK2","GRIK5","mygene"
"GRIK2","GRIK2","mygene"
"GRIK3","GRIK3","mygene"
"GRIK5","GRIK5","mygene"
"GRIN2A","GRIN2A","mygene"
"GRIN1","GPRIN1","mygene"
"GRIN1","GRIN1","mygene"
"GRK1","GRK1","mygene"
"GRK2","GRK2","mygene"
"GRK6","GRK6","mygene"
"GRK7","GRK7","mygene"
"GRM1","GRM1","mygene"
"GRM2","GRM2","mygene"
"GRM3","GRM3-AS1","mygene"
"GRM3","GRM3-AS1","mygene"
"GRM3","GRM3","mygene"
"GRM4","GRM4","mygene"
"GRM5","GRM5-AS1","mygene"
"GRM5","GRM5","mygene"
"GRM5","GRM5P1","mygene"
"GRM5","GRM5P1","mygene"
"GRM5","GRM5P1","mygene"
"GRM6","GRM6","mygene"
"GRM7","GRM7-AS3","mygene"
"GRM7","GRM7-AS2","mygene"
"GRM7","GRM7-AS1","mygene"
"GRM7","GRM7","mygene"
"GRM8","GRM8-AS1","mygene"
"GRM8","GRM8","mygene"
"GSK3A","GSK3A","mygene"
"GSK3B","GSK3B-DT","mygene"
"GSK3B","GSKIP","mygene"
"GSK3B","GSK3B","mygene"
"GSR","GSR","mygene"
"GSTA1","GSTA1","mygene"
"GSTA2","GSTA2","mygene"
"GSTK1","GSTK1","mygene"
"GSTM1","GSTM1","mygene"
"GSTP1","GSTP1","mygene"
"GUSB","GUSB","mygene"
"GUSB","GUSBP11","mygene"
"GUSB","GUSBP9","mygene"
"GUSB","GUSBP1","mygene"
"GUSB","GUSBP16","mygene"
"GUSB","GUSBP1","mygene"
"GUSB","GUSBP6","mygene"
"GUSB","GUSBP10","mygene"
"GUSB","GUSBP11","mygene"
"GUSB","GUSBP4","mygene"
"GYS1","LOC111721713","mygene"
"GYS1","GYS1","mygene"
"GZMB","GZMB","mygene"
"HAO1","HAO1","mygene"
"HCAR2","HCAR2","mygene"
"HCAR3","HCAR3","mygene"
"HCK","HCK","mygene"
"HDAC1","HDAC1","mygene"
"HDAC10","HDAC10","mygene"
"HDAC11","HDAC11-AS1","mygene"
"HDAC11","LOC108254666","mygene"
"HDAC11","HDAC11","mygene"
"HDAC2","HDAC2-AS2","mygene"
"HDAC2","HDAC2","mygene"
"HDAC3","HDAC3-AS1","mygene"
"HDAC3","HDAC3","mygene"
"HDAC4","HDAC4-AS2","mygene"
"HDAC4","HDAC4-AS1","mygene"
"HDAC4","HDAC4-AS2","mygene"
"HDAC4","HDAC4-AS3","mygene"
"HDAC4","HDAC4","mygene"
"HDAC5","HDAC5","mygene"
"HDAC6","LOC119407408","mygene"
"HDAC6","HDAC6","mygene"
"HDAC6","LOC119369038","mygene"
"HDAC6","LOC119369039","mygene"
"HDAC6","LOC119407398","mygene"
"HDAC6","LOC119407413","mygene"
"HDAC6","LOC119407403","mygene"
"HDAC6","LOC119407402","mygene"
"HDAC7","HDAC7","mygene"
"HDAC8","HDAC8","mygene"
"HDAC9","HDAC9-AS1","mygene"
"HDAC9","HDAC9-AS1","mygene"
"HDAC9","HDAC9","mygene"
"HGFAC","HGFAC","mygene"
"HIF1A","HIF1A-AS3","mygene"
"HIF1A","HIF1A-AS1","mygene"
"HIF1A","HIF1A-AS2","mygene"
"HIF1A","HISLA","mygene"
"HIF1A","HIF1A","mygene"
"HIPK4","HIPK4","mygene"
"HLA-A","HLA-A","mygene"
"HLA-DRB1","HLA-DRB1","mygene"
"HMGCR","HMGCR","mygene"
"HNF4A","HNF4A-AS1","mygene"
"HNF4A","HNF4A","mygene"
"HPGD","HPGD-AS2","mygene"
"HPGD","HPGD","mygene"
"HPGDS","HPGDS","mygene"
"HPSE","HPSE-AS1","mygene"
"HPSE","HPSE","mygene"
"HRAS","HRAS","mygene"
"HRH1","DHX8","mygene"
"HRH1","HRH1","mygene"
"HRH2","HRH2","mygene"
"HRH3","HRH3","mygene"
"HRH4","HRH4","mygene"
"HSD11B1","HSD11B1-AS1","mygene"
"HSD11B1","HSD11B1","mygene"
"HSD11B2","HSD11B2","mygene"
"HSD17B1","LOC111240475","mygene"
"HSD17B1","HSD17B1-AS1","mygene"
"HSD17B1","HSD17B1","mygene"
"HSD17B14","HSD17B14","mygene"
"HSD17B2","HSD17B2-AS1","mygene"
"HSD17B2","HSD17B2-AS1","mygene"
"HSD17B2","HSD17B2","mygene"
"HSD17B3","SLC35D2-HSD17B3","mygene"
"HSD17B3","HSD17B3-AS1","mygene"
"HSD17B3","HSD17B3","mygene"
"HSD17B7","HSD17B7","mygene"
"HSD17B7","HSD17B7P2","mygene"
"HSP90AA1","HSP90AA1","mygene"
"HSP90AB1","HSALR1","mygene"
"HSP90AB1","HSALR1","mygene"
"HSP90AB1","HSP90AB1","mygene"
"HSP90B1","HSP90B1","mygene"
"HSPA1A","HSPA1A","mygene"
"HSPA1A","LOC107063610","mygene"
"HSPA5","HSPA5-DT","mygene"
"HSPA5","HSPA5","mygene"
"HSPA5","HSPA5P1","mygene"
"HSPA8","HSPA8","mygene"
"HTR1A","HTR1A","mygene"
"HTR1B","HTR1B","mygene"
"HTR1D","HTR1D","mygene"
"HTR1E","HTR1E","mygene"
"HTR2A","HTR2A-AS1","mygene"
"HTR2A","HTR2A","mygene"
"HTR2B","HTR2B","mygene"
"HTR2B","RNU1-93P","mygene"
"HTR2C","HTR2C","mygene"
"HTR3A","HTR3A","mygene"
"HTR4","HTR4","mygene"
"HTR5A","HTR5A-AS1","mygene"
"HTR5A","HTR5A","mygene"
"HTR6","HTR6","mygene"
"HTR7","HTR7","mygene"
"HTT","HTT-AS","mygene"
"HTT","SLC6A4","mygene"
"HTT","HTT","mygene"
"HUNK","HUNK-AS1","mygene"
"HUNK","HUNK-AS1","mygene"
"HUNK","HUNK","mygene"
"IARS","IARS1","mygene"
"ICK","CILK1","mygene"
"ICMT","ICMT-DT","mygene"
"ICMT","ICMT","mygene"
"IDE","IDE","mygene"
"IDH1","IDH1-AS1","mygene"
"IDH1","IDH1","mygene"
"IDH1","IDH1P1","mygene"
"IDH1","IDH1P1","mygene"
"IDO1","IDO1","mygene"
"IGF1R","IGF1R-AS2","mygene"
"IGF1R","IRAIN","mygene"
"IGF1R","IRAIN","mygene"
"IGF1R","LUNAR1","mygene"
"IGF1R","IGF1R","mygene"
"IGF2R","AIRN","mygene"
"IGF2R","IGF2R","mygene"
"IGFBP1","IGFBP1","mygene"
"IGFBP2","IGFBP2","mygene"
"IGFBP3","IGFBP3","mygene"
"IGFBP4","IGFBP4","mygene"
"IGFBP5","IGFBP-AS1","mygene"
"IGFBP5","IGFBP5","mygene"
"IGFBP6","IGFBP6","mygene"
"IKBKB","IKBIP","mygene"
"IKBKB","IKBKB-DT","mygene"
"IKBKB","IKBKB","mygene"
"IL1B","IL1B","mygene"
"IL2","IL2","mygene"
"IL2","ITK","mygene"
"IL6","IL6-AS1","mygene"
"IL6","IL6","mygene"
"IL6ST","IL6ST-DT","mygene"
"IL6ST","IL6ST","mygene"
"IL6ST","LOC128462395","mygene"
"IL6ST","LOC127402905","mygene"
"ILK","ILK","mygene"
"ILK","ILKAP","mygene"
"IMPDH1","IMPDH1","mygene"
"IMPDH2","IMPDH2","mygene"
"INSR","INSR","mygene"
"INSRR","INSRR","mygene"
"IRAK4","IRAK4","mygene"
"ITGA2","ITGA2-AS1","mygene"
"ITGA2","ITGA2-AS2","mygene"
"ITGA2","ITGA2","mygene"
"ITGA2B","ITGA2B","mygene"
"ITGB3","ITGB3","mygene"
"ITGAL","ITGAL-AS1","mygene"
"ITGAL","ITGAL-AS1","mygene"
"ITGAL","ITGAL","mygene"
"ITGAL","LOC128462412","mygene"
"ITGAL","ITGAL-AS1","mygene"
"ITGAL","ITGAL-AS1","mygene"
"ITGAL","ITGAL","mygene"
"ITGAL","LOC128462412","mygene"
"ICAM1","CANDN1","mygene"
"ICAM1","ICAM1","mygene"
"ICAM1","LIMASI","mygene"
"ICAM1","LIMASI","mygene"
"ITGB2","ITGB2-AS1","mygene"
"ITGB2","ITGB2","mygene"
"ITGAV","FAM171B-AS1","mygene"
"ITGAV","ITGAV","mygene"
"ITGB3","ITGB3","mygene"
"ITGB1","ITGB1-DT","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","ITGB1","mygene"
"ITGA1","ITGA1-AS1","mygene"
"ITGA1","ITGA1","mygene"
"ITGB1","ITGB1-DT","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","ITGB1","mygene"
"ITGA2","ITGA2-AS1","mygene"
"ITGA2","ITGA2-AS2","mygene"
"ITGA2","ITGA2","mygene"
"ITGB1","ITGB1-DT","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","ITGB1","mygene"
"ITGA4","ITGA4","mygene"
"ITGB1","ITGB1-DT","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","IATPR","mygene"
"ITGB1","ITGB1","mygene"
"ITGA5","GPR84-AS1","mygene"
"ITGA5","GPR84-AS1","mygene"
"ITGA5","ITGA5","mygene"
"ITGB7","ITGB7","mygene"
"ITGA4","ITGA4","mygene"
"ITK","ITK","mygene"
"JAK1","JAK1","mygene"
"JAK2","JAK2","mygene"
"JAK3","JAK3","mygene"
"JUN","JUN","mygene"
"JUN","JUN-DT","mygene"
"JUN","JDP2","mygene"
"JUN","LOC101929775","mygene"
"JUN","LOC124905344","mygene"
"KAT2B","KAT2B","mygene"
"KCNA3","KCNA3","mygene"
"KCNA5","KCNA5","mygene"
"KCNE1","KCNE1","mygene"
"KCNQ1","KCNQ1DN","mygene"
"KCNQ1","KCNQ1-AS1","mygene"
"KCNQ1","KCNQ1OT1","mygene"
"KCNQ1","KCNQ1","mygene"
"KCNH2","KCNH2","mygene"
"KCNJ5","KCNJ5-AS1","mygene"
"KCNJ5","KCNJ5","mygene"
"KCNJ3","KCNJ3","mygene"
"KCNJ6","KCNJ6-AS1","mygene"
"KCNJ6","KCNJ6","mygene"
"KCNJ3","KCNJ3","mygene"
"KCNMA1","KCNMA1-AS3","mygene"
"KCNMA1","KCNMA1-AS1","mygene"
"KCNMA1","KCNMA1-AS2","mygene"
"KCNMA1","KCNMA1-AS3","mygene"
"KCNMA1","KCNMA1","mygene"
"KCNN4","LOC128598884","mygene"
"KCNN4","KCNN4","mygene"
"KCNQ1","KCNQ1DN","mygene"
"KCNQ1","KCNQ1-AS1","mygene"
"KCNQ1","KCNQ1OT1","mygene"
"KCNQ1","KCNQ1","mygene"
"KDM1A","KDM1A","mygene"
"KDM2A","KDM2A","mygene"
"KDM2B","KDM2B-DT","mygene"
"KDM2B","KDM2B-DT","mygene"
"KDM2B","KDM2B","mygene"
"KDM3A","KDM3A","mygene"
"KDM3A","KDM3AP1","mygene"
"KDM3A","KDM3AP1","mygene"
"KDM4A","KDM4A-AS1","mygene"
"KDM4A","KDM4A-AS1","mygene"
"KDM4A","KDM4A","mygene"
"KDM4B","KDM4B","mygene"
"KDM4C","KDM4C","mygene"
"KDM4D","KDM4D","mygene"
"KDM4E","KDM4E","mygene"
"KDM5A","KDM5A","mygene"
"KDM5B","KDM5B","mygene"
"KDM5C","KDM5C-IT1","mygene"
"KDM5C","KDM5C-IT1","mygene"
"KDM5C","KDM5C","mygene"
"KDM6B","KDM6B","mygene"
"KDR","KDR-AS1","mygene"
"KDR","KDR","mygene"
"KEAP1","KEAP1","mygene"
"KHK","KHK","mygene"
"KIF11","KIF11","mygene"
"KIF20A","KIF20A","mygene"
"KISS1R","KISS1R","mygene"
"KIT","KITLG","mygene"
"KIT","KIT","mygene"
"KLK1","KLK1","mygene"
"KLK2","LOC106128906","mygene"
"KLK2","KLK2","mygene"
"KLK3","LOC106128905","mygene"
"KLK3","KLK3","mygene"
"KLK3","KLKB1","mygene"
"KLKB1","KLKB1","mygene"
"KMO","KMO","mygene"
"KYAT3","KYAT3","mygene"
"KYNU","KYNU","mygene"
"LAP3","LAP3","mygene"
"LCK","LCK","mygene"
"LCK","LIME1","mygene"
"LDHA","LDHA","mygene"
"LDHA","GLTC1","mygene"
"LDHA","GLTC1","mygene"
"LDHB","LDHB","mygene"
"LGALS3","LGALS3","mygene"
"LGALS4","LGALS4","mygene"
"LGALS7","LGALS7","mygene"
"LGALS8","LGALS8-AS1","mygene"
"LGALS8","LGALS8","mygene"
"LGMN","LGMN","mygene"
"LIMK1","LIMK1","mygene"
"LIMK2","LIMK2","mygene"
"LIMK2","LIMK2P1","mygene"
"LIPA","SCGB1D1","mygene"
"LIPA","LIPA","mygene"
"LNPEP","LNPEP","mygene"
"LPAR1","LPAR1","mygene"
"LPAR2","LPAR2","mygene"
"LPAR3","LPAR3","mygene"
"LPAR4","LPAR4","mygene"
"LPAR5","LPAR5","mygene"
"LPAR6","LPAR6","mygene"
"LRRK2","LRRK2-DT","mygene"
"LRRK2","LRRK2","mygene"
"LTA4H","LTA4H","mygene"
"LTB4R","LTB4R","mygene"
"LYN","LYN","mygene"
"LYN","HCLS1","mygene"
"LYPLA1","LYPLA1-TCEA1","mygene"
"LYPLA1","LYPLA1","mygene"
"LYPLA1","LYPLA1P2","mygene"
"LYPLA1","LYPLA1P3","mygene"
"LYPLA1","LYPLA1P1","mygene"
"LYPLA1","LYPLA1P1","mygene"
"LYPLA1","LYPLA1P2","mygene"
"LYPLA1","LYPLA1P3","mygene"
"LYPLA2","LYPLA2","mygene"
"LYPLA2","LYPLA2P1","mygene"
"LYPLA2","LYPLA2P1","mygene"
"LYPLA2","LYPLA2P1","mygene"
"LYPLA2","LYPLA2P1","mygene"
"LYPLA2","LYPLA2P1","mygene"
"LYPLA2","LYPLA2P2","mygene"
"LYPLA2","LYPLA2P3","mygene"
"LYPLA2","LYPLA2P3","mygene"
"LYPLA2","LYPLA2P2","mygene"
"MAG","MAG","mygene"
"MAOA","MAOA","mygene"
"MAOB","MAOB","mygene"
"MAP2K1","MAP2K1","mygene"
"MAP2K1","MAP2K1P1","mygene"
"MAP2K1","MAP2K1P2","mygene"
"MAP2K2","MAP2K2","mygene"
"MAP2K3","MAP2K3","mygene"
"MAP2K4","MAP2K4","mygene"
"MAP3K12","MAP3K12","mygene"
"MAP3K12","MBIP","mygene"
"MAP3K13","MAP3K13","mygene"
"MAP3K14","MAP3K14-AS1","mygene"
"MAP3K14","MAP3K14-AS1","mygene"
"MAP3K14","MAP3K14","mygene"
"MAP3K15","MAP3K15","mygene"
"MAP3K19","MAP3K19","mygene"
"MAP3K20","MAP3K20-AS1","mygene"
"MAP3K20","MAP3K20","mygene"
"MAP3K7","MAP3K7","mygene"
"MAP3K7","MAP3K7CL","mygene"
"MAP3K7","TAB2","mygene"
"MAP3K7","TAB3","mygene"
"MAP3K7","TAB1","mygene"
"MAP3K7","TAB3P1","mygene"
"MAP3K8","MAP3K8","mygene"
"MAPK1","MAPK1","mygene"
"MAPK1","GAREM2","mygene"
"MAPK1","GAREM1","mygene"
"MAPK10","MAPK10-AS1","mygene"
"MAPK10","MAPK10","mygene"
"MAPK11","MAPK11","mygene"
"MAPK14","MAPK14","mygene"
"MAPK15","MAPK15","mygene"
"MAPK3","MAPK3","mygene"
"MAPK8","MAPK8","mygene"
"MAPK8","JKAMP","mygene"
"MAPK8","JKAMPP1","mygene"
"MAPK9","MAPK9","mygene"
"MAPKAPK2","MAPKAPK2","mygene"
"MAPKAPK5","MAPKAPK5-AS1","mygene"
"MAPKAPK5","MAPKAPK5","mygene"
"MAPKAPK5","MAPKAPK5P1","mygene"
"MAPT","MAPT-IT1","mygene"
"MAPT","MAPT-AS1","mygene"
"MAPT","MAPT-AS1","mygene"
"MAPT","MAPT-AS1","mygene"
"MAPT","MAPT-AS1","mygene"
"MAPT","MAPT","mygene"
"MAST1","CLASP1","mygene"
"MAST1","MAST1","mygene"
"MAST3","MAST3-AS1","mygene"
"MAST3","MAST3-AS1","mygene"
"MAST3","MAST3","mygene"
"MB","DUP17Q11.2","mygene"
"MB","MB","mygene"
"MBD2","DPEP2","mygene"
"MBD2","MBD2","mygene"
"MCHR1","MCHR1","mygene"
"MCL1","MCL1","mygene"
"MDM2","MDM2","mygene"
"MDM2","MTBP","mygene"
"MDM2","LOC100130841","mygene"
"MELK","MELK","mygene"
"MERTK","MERTK","mygene"
"MET","SLTM","mygene"
"MET","MET","mygene"
"MET","MT-TM","mygene"
"MET","MACC1","mygene"
"MET","COMETT","mygene"
"MET","TRM-CAT7-1","mygene"
"MET","TRM-CAT3-2","mygene"
"MET","TRM-CAT2-1","mygene"
"MET","TRM-CAT1-1","mygene"
"MET","TRM-CAT3-1","mygene"
"METAP1","METAP1-DT","mygene"
"METAP1","METAP1","mygene"
"METAP2","METAP2","mygene"
"METAP2","METAP2P1","mygene"
"METAP2","METAP2P1","mygene"
"MGAM","MGAM","mygene"
"MGLL","LOC108192211","mygene"
"MGLL","MGLL","mygene"
"MIF","AMH","mygene"
"MIF","S100A9","mygene"
"MIF","MIF-AS1","mygene"
"MIF","MIF-AS1","mygene"
"MIF","MIF-AS1","mygene"
"MIF","MIF","mygene"
"MKNK1","MKNK1-AS1","mygene"
"MKNK1","MKNK1","mygene"
"MKNK2","MKNK2","mygene"
"MME","MME-AS1","mygene"
"MME","MME-AS1","mygene"
"MME","MMP12","mygene"
"MME","MME","mygene"
"MMP1","MMP1","mygene"
"MMP10","MMP10","mygene"
"MMP12","MMP12","mygene"
"MMP13","MMP13","mygene"
"MMP14","MMP14","mygene"
"MMP16","MMP16","mygene"
"MMP2","MMP2-AS1","mygene"
"MMP2","MMP2","mygene"
"MMP3","MMP3","mygene"
"MMP7","MMP7","mygene"
"MMP8","MMP8","mygene"
"MMP9","SLC12A5-AS1","mygene"
"MMP9","MMP9","mygene"
"MPG","MPG","mygene"
"MPI","SLPI","mygene"
"MPI","MPI","mygene"
"MPO","LOC106677019","mygene"
"MPO","LOC106694315","mygene"
"MPO","MPO","mygene"
"MPO","LOC106694316","mygene"
"MT-ND4","MT-ND4","mygene"
"MT-ND4","MTND4P14","mygene"
"MT-ND4","MTND4P9","mygene"
"MT-ND4","MTND4P8","mygene"
"MT-ND4","MTND4P24","mygene"
"MT-ND4","MTND4P33","mygene"
"MT-ND4","MTND4P17","mygene"
"MT-ND4","MTND4P34","mygene"
"MT-ND4","MTND4P4","mygene"
"MT-ND4","MTND4P20","mygene"
"MTNR1A","MTNR1A","mygene"
"MTNR1B","MTNR1B","mygene"
"MTOR","MTOR","mygene"
"MTOR","MLST8","mygene"
"MTOR","MEAK7","mygene"
"MTOR","MTOR-AS1","mygene"
"MTOR","DEPTOR","mygene"
"MTOR","RPTOR","mygene"
"MTOR","RICTOR","mygene"
"MTOR","LAMTOR3","mygene"
"MTOR","LAMTOR1","mygene"
"MTOR","LAMTOR5","mygene"
"MYLK","MYLK-AS2","mygene"
"MYLK","MYLK-AS1","mygene"
"MYLK","MYLK","mygene"
"MYLK","MYLKP2","mygene"
"MYLK","MYLKP2","mygene"
"MYLK","MYLKP2","mygene"
"NAAA","NAAA","mygene"
"NAE1","NAE1","mygene"
"NAMPT","NAMPT-AS1","mygene"
"NAMPT","NAMPT","mygene"
"NEK1","NEK1","mygene"
"NEK2","NEK2-DT","mygene"
"NEK2","NEK2","mygene"
"NEK2","LOC107984133","mygene"
"NEK2","NEK2P1","mygene"
"NEK2","NEK2P2","mygene"
"NEK2","NEK2P4","mygene"
"NEK2","NEK2P3","mygene"
"NEK2","NEK2P2","mygene"
"NEK2","NEK2P4","mygene"
"NEK2","NEK2P1","mygene"
"NEK6","NEK6","mygene"
"NEU2","NEU2","mygene"
"NEU3","NEU3","mygene"
"NEU4","NEU4","mygene"
"NFE2L2","NFE2L2","mygene"
"NFE2L2","LOC111365149","mygene"
"NFE2L2","LOC111365154","mygene"
"NFE2L2","LOC111365156","mygene"
"NFE2L2","LOC111365157","mygene"
"NFE2L2","LOC111365168","mygene"
"NFE2L2","LOC111365172","mygene"
"NFE2L2","LOC111365181","mygene"
"NFE2L2","LOC111365193","mygene"
"NFE2L2","LOC111365197","mygene"
"NFKB1","NFKB1-AS1","mygene"
"NFKB1","NFKB1-AS2","mygene"
"NFKB1","NFKB1-AS1","mygene"
"NFKB1","PACERR","mygene"
"NFKB1","PACERR","mygene"
"NFKB1","NFKB1","mygene"
"NGFR","NGFR-AS1","mygene"
"NGFR","NGFR","mygene"
"NISCH","NISCH","mygene"
"NLRP3","NLRP3","mygene"
"NMUR2","NMUR2","mygene"
"NOS1","LOC111258526","mygene"
"NOS1","NANOS1","mygene"
"NOS1","LOC111258525","mygene"
"NOS1","NOS1","mygene"
"NOS2","LOC111365141","mygene"
"NOS2","NANOS2","mygene"
"NOS2","NOS2","mygene"
"NOS3","LOC110973015","mygene"
"NOS3","NANOS3","mygene"
"NOS3","NOS3","mygene"
"NOTCH1","NOTCH1","mygene"
"NOTCH1","NALT1","mygene"
"NOTCH3","NOTCH3","mygene"
"NOTUM","NOTUM","mygene"
"NOX1","NOX1","mygene"
