"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000131941",-0.490913852065887,3.0445862432622,-2.757469075302,0.00764782233989094,0.767519057441701,-2.63351081508044
"ENSG00000107957",0.247786530865976,7.03780393245554,2.75560133867666,0.00768673589920013,0.767519057441701,-2.53017147937874
"ENSG00000185418",0.172556447438228,5.72461294830669,2.75528775043359,0.00769328717969515,0.767519057441701,-2.51001018754929
"ENSG00000138039",0.718926921499629,-1.43944691624659,2.75143650318409,0.00777416399028438,0.767519057441701,-3.7619215471455
"ENSG00000261452",-0.212486539038467,5.75312480417653,-2.74962400417133,0.0078124961508307,0.767519057441701,-2.52150833822176
"ENSG00000132832",0.41051019669933,0.217159034601882,2.7495205383619,0.00781468955175472,0.767519057441701,-3.26765098687239
"ENSG00000206562",0.129902336505261,4.36243287726919,2.74950639125718,0.00781498950413615,0.767519057441701,-2.5381300579701
"ENSG00000173391",-0.70651063223131,2.6824774844769,-2.74907727521015,0.00782409281029981,0.767519057441701,-2.7022509257535
"ENSG00000146904",-0.701772483262137,-0.774169844499432,-2.74822128257636,0.00784228098530505,0.767519057441701,-3.57395390973383
"ENSG00000147255",-0.339029267635724,2.38863060740969,-2.7476368084868,0.00785472220031636,0.767519057441701,-2.75119081920374
"ENSG00000152953",-0.342983045857753,1.51556083231639,-2.74200817364324,0.00797546455616805,0.767519057441701,-2.93183825985126
"ENSG00000236287",0.147544639987778,5.52007460331532,2.73973131002343,0.00802478837838858,0.767519057441701,-2.53973463180535
"ENSG00000196547",0.201778010239289,6.48955864515876,2.73809117036644,0.00806049198565177,0.767519057441701,-2.55334963243117
"ENSG00000137497",0.178907516718176,6.60943306782557,2.7367629143364,0.0080895129981858,0.767519057441701,-2.55803524347545
"ENSG00000173585",-0.516446709580338,-1.24788325717961,-2.7313112268389,0.0082096330321158,0.767519057441701,-3.71696609652651
"ENSG00000258225",0.299116331526996,3.04539184272035,2.72916867482507,0.00825728695501681,0.767519057441701,-2.68350323045953
"ENSG00000255040",-0.445663557203912,0.362479800634037,-2.72844174134433,0.00827351267642823,0.767519057441701,-3.24338967312104
"ENSG00000079215",-0.535675597802417,9.15081882139124,-2.72841023069126,0.00827421667905893,0.767519057441701,-2.64643457804994
"ENSG00000129277",-1.41134434095957,-1.80463470431319,-2.72794404188541,0.00828463856170192,0.767519057441701,-3.8730542968225
"ENSG00000245750",0.351120887822376,0.659225964210758,2.72650318471121,0.00831692573501898,0.767519057441701,-3.16258540758845
"ENSG00000136383",-0.320176319251336,3.076528948907,-2.72012393004617,0.00846126392731391,0.767519057441701,-2.69417339437667
"ENSG00000100577",0.212254757272465,3.13908597235804,2.71698062620631,0.00853322551776324,0.767519057441701,-2.69266441764095
"ENSG00000081248",-0.522298720077865,0.557840992723812,-2.71664351102662,0.0085409764907986,0.767519057441701,-3.20185379490938
"ENSG00000136717",0.243668381107092,7.07702366970852,2.71531450383232,0.00857159595785402,0.767519057441701,-2.60843087631336
"ENSG00000165030",-0.408395579523675,3.21280862419686,-2.71469060591137,0.00858600480443181,0.767519057441701,-2.68787225767042
"ENSG00000130475",0.259156543829737,4.55808283809902,2.71353044472517,0.0086128575667257,0.767519057441701,-2.60177773139488
"ENSG00000147862",-0.183984524728227,7.117116221348,-2.71219579668545,0.00864384404987054,0.767519057441701,-2.6153568652873
"ENSG00000258667",-0.472235287970129,0.173993502887995,-2.70672118532262,0.00877201878128119,0.767519057441701,-3.32377998055118
"ENSG00000133935",-0.17582181128427,3.32337629849724,-2.70537276935789,0.0088038545173736,0.767519057441701,-2.69183890453792
"ENSG00000090857",0.276698885161786,4.77937772161514,2.70140270699975,0.00889820151952121,0.767519057441701,-2.62039782604233
"ENSG00000155792",0.302604182187421,4.03259763350776,2.7003951964444,0.00892229133396833,0.767519057441701,-2.647478640372
"ENSG00000119283",-0.282190230458537,2.53956526449025,-2.70005886391834,0.00893034639732477,0.767519057441701,-2.80379627811447
